file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationRubberStamp.java,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,PDAnnotationRubberStamp/1[org.apache.pdfbox.pdmodel.interactive.annotation.COSDictionary],true,110,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationRubberStamp.java,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,setName/1[java.lang.String],false,121,1,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationRubberStamp.java,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,getName/0,false,132,1,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationRubberStamp.java,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationRubberStamp,PDAnnotationRubberStamp/0,true,100,1,2,1,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\xmpbox\src\main\java\org\apache\xmpbox\type\GPSCoordinateType.java,org.apache.xmpbox.type.GPSCoordinateType,"GPSCoordinateType/5[org.apache.xmpbox.XMPMetadata,java.lang.String,java.lang.String,java.lang.String,java.lang.Object]",true,30,1,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,checkMinMaxValues/0,false,98,0,1,1,0,4,1,15,2,0,0,1,0,0,0,2,0,0,0,1,3,0,1,0,0,0,27,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,trimZeros/1[java.lang.String],false,126,0,1,1,0,4,4,11,2,2,1,4,0,0,1,1,0,0,0,5,2,3,2,0,0,0,22,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,COSFloat/1[float],true,41,0,41,41,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,equals/1[java.lang.Object],false,178,1,0,0,0,2,1,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,floatValue/0,false,147,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,accept/1[org.apache.pdfbox.cos.ICOSVisitor],false,222,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,intValue/0,false,169,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,formatString/0,false,206,1,3,2,1,2,3,6,1,0,0,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,17,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,hashCode/0,false,188,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,longValue/0,false,158,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,COSFloat/1[java.lang.String],true,53,1,3,2,1,6,6,24,0,0,1,6,1,1,0,0,2,0,9,1,5,3,2,0,0,0,31,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,toString/0,false,197,1,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,org.apache.pdfbox.cos.COSFloat,writePDF/1[java.io.OutputStream],false,233,1,4,3,1,1,3,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\MacRomanEncoding.java,org.apache.pdfbox.pdmodel.font.encoding.MacRomanEncoding,getCOSObject/0,false,264,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\MacRomanEncoding.java,org.apache.pdfbox.pdmodel.font.encoding.MacRomanEncoding,getEncodingName/0,false,270,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\MacRomanEncoding.java,org.apache.pdfbox.pdmodel.font.encoding.MacRomanEncoding,MacRomanEncoding/0,true,255,1,1,0,1,2,2,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,4,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,PfbParser/1[java.io.InputStream],true,100,2,3,1,2,1,2,4,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,parsePfb/1[byte[]],false,121,2,2,2,0,8,2,33,0,5,1,2,0,0,1,2,0,1,9,6,12,7,2,0,0,0,53,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,PfbParser/1[byte[]],true,111,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,getLengths/0,false,190,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,size/0,false,217,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,getSegment1/0,false,226,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,getPfbdata/0,false,199,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,PfbParser/1[java.lang.String],true,90,0,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,getInputStream/0,false,208,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,readFully/1[java.io.InputStream],false,173,1,1,1,0,2,3,9,1,3,1,3,0,0,1,1,0,1,0,2,3,0,1,0,0,0,21,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb.PfbParser,getSegment2/0,false,235,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,"PDLinkAppearanceHandler/2[org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation,org.apache.pdfbox.pdmodel.PDDocument]",true,50,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,generateDownAppearance/0,false,156,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,generateNormalAppearance/0,false,56,10,17,0,17,12,25,60,1,12,0,25,1,1,2,5,1,0,4,30,25,17,4,0,0,0,52,1,2,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,PDLinkAppearanceHandler/1[org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation],true,45,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,generateRolloverAppearance/0,false,150,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\handlers\PDLinkAppearanceHandler.java,org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler,getLineWidth/0,false,176,7,5,1,4,4,7,15,3,4,0,7,0,0,0,1,0,1,0,3,4,0,2,0,0,0,52,0,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\SetLineWidth.java,org.apache.pdfbox.contentstream.operator.state.SetLineWidth,getName/0,false,56,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\SetLineWidth.java,org.apache.pdfbox.contentstream.operator.state.SetLineWidth,SetLineWidth/1[org.apache.pdfbox.contentstream.PDFStreamEngine],true,39,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\SetLineWidth.java,org.apache.pdfbox.contentstream.operator.state.SetLineWidth,"process/2[org.apache.pdfbox.contentstream.operator.Operator,java.util.List<org.apache.pdfbox.cos.COSBase>]",false,45,7,5,0,5,2,6,7,0,1,2,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,14,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\PNGConverter.java,org.apache.pdfbox.pdmodel.graphics.image.PNGConverter$Chunk,getData/0,false,717,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,getParameters/0,false,59,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,"DecodeResult/2[org.apache.pdfbox.cos.COSDictionary,org.apache.pdfbox.pdmodel.graphics.color.PDJPXColorSpace]",true,39,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,setColorSpace/1[org.apache.pdfbox.pdmodel.graphics.color.PDJPXColorSpace],false,74,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,getJPXColorSpace/0,false,68,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,DecodeResult/1[org.apache.pdfbox.cos.COSDictionary],true,34,1,12,12,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\filter\DecodeResult.java,org.apache.pdfbox.filter.DecodeResult,createDefault/0,false,50,2,3,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendMode.java,org.apache.pdfbox.pdmodel.graphics.blend.BlendMode$BlendChannelFunction,"blendChannel/2[float,float]",false,36,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\preflight\src\main\java\org\apache\pdfbox\preflight\annotation\WidgetAnnotationValidator.java,org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,"WidgetAnnotationValidator/2[org.apache.pdfbox.preflight.PreflightContext,org.apache.pdfbox.preflight.annotation.COSDictionary]",true,43,3,1,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\preflight\src\main\java\org\apache\pdfbox\preflight\annotation\WidgetAnnotationValidator.java,org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,validate/0,false,56,1,1,0,1,1,2,4,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\preflight\src\main\java\org\apache\pdfbox\preflight\annotation\WidgetAnnotationValidator.java,org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,checkAAField/0,false,68,3,3,1,2,2,2,7,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37,4,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util.Vector,getX/0,false,40,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util.Vector,"Vector/2[float,float]",true,29,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util.Vector,toString/0,false,67,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util.Vector,scale/1[float],false,61,1,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util.Vector,getY/0,false,50,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence,"process/2[org.apache.pdfbox.contentstream.operator.Operator,java.util.List<org.apache.pdfbox.cos.COSBase>]",false,43,5,2,0,2,3,2,9,0,1,2,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,15,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence,getName/0,false,57,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence,BeginMarkedContentSequence/1[org.apache.pdfbox.contentstream.PDFStreamEngine],true,37,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\debugger\src\main\java\org\apache\pdfbox\debugger\ui\OSXAdapter.java,org.apache.pdfbox.debugger.ui.OSXAdapter$Anonymous2,callTarget/1[java.lang.Object],false,215,0,0,0,0,3,5,13,1,2,1,5,0,0,0,1,1,0,2,1,2,0,2,0,0,0,14,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\debugger\src\main\java\org\apache\pdfbox\debugger\ui\OSXAdapter.java,org.apache.pdfbox.debugger.ui.OSXAdapter$Anonymous3,callTarget/1[java.lang.Object],false,248,0,0,0,0,3,3,13,1,2,1,3,0,0,0,1,1,0,1,0,2,0,2,0,0,0,14,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,getCOSObject/0,false,80,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,PDObjectReference/0,true,58,1,2,0,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,setReferencedObject/1[org.apache.pdfbox.pdmodel.graphics.PDXObject],false,145,3,2,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,setReferencedObject/1[org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAnnotation],false,135,3,2,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,PDObjectReference/1[org.apache.pdfbox.cos.COSDictionary],true,69,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDObjectReference.java,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,getReferencedObject/0,false,92,8,5,0,5,7,7,22,4,3,0,7,1,1,0,2,1,1,1,0,3,0,3,0,0,0,34,1,1,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,calcColorTable/0,false,144,4,3,1,2,4,3,15,1,5,0,3,0,0,1,2,0,0,0,8,7,4,2,0,0,0,36,2,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,getDomain/0,false,353,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,dispose/0,false,165,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,getExtend/0,false,363,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,getFunction/0,false,375,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,getCoords/0,false,343,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,"RadialShadingContext/5[org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType3,java.awt.image.ColorModel,java.awt.geom.AffineTransform,org.apache.pdfbox.pdmodel.graphics.shading.Matrix,java.awt.Rectangle]",true,74,8,8,1,7,4,21,39,0,3,5,21,1,1,0,2,1,2,1,22,21,10,1,0,0,0,75,1,1,true
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,"calculateInputValues/2[double,double]",false,305,1,1,1,0,2,2,13,2,5,2,2,0,0,0,0,0,7,0,8,5,18,1,0,0,0,15,2,0,false
C:\Users\User\Desktop\OOD\pdfbox-trunk\pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,"getRaster/4[int,int,int,int]",false,172,4,4,0,4,26,9,93,1,11,4,9,1,1,2,4,0,2,0,60,32,10,6,0,0,0,29,1,0,false
