file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\graphicimage\GraphicImageRenderer.java,org.primefaces.component.graphicimage.GraphicImageRenderer,class,10,11,1,10,8,2,0,25,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,4,0,0,10,0,9,0,9,2,0,0,1,37,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-showcase\src\main\java\org\primefaces\showcase\view\df\DFProductsView.java,org.primefaces.showcase.view.df.DFProductsView,class,6,6,0,6,4,1,0,4,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,1,0,0,0,0,1,1,2,0,2,0,0,0,0,16,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\datatable\DataTable007Test.java,org.primefaces.integrationtests.datatable.DataTable007Test,class,10,11,1,10,4,5,0,33,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0,0,52,57,13,1,7,0,0,1,0,39,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\treetable\TreeTable003Test.java,org.primefaces.integrationtests.treetable.TreeTable003Test$Page,innerclass,4,4,0,4,1,2,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,7,1,0,0,0,0,3,0,0,0,2,0,0,0,0,13,9,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\chronoline\ChronolineRenderer.java,org.primefaces.component.chronoline.ChronolineRenderer,class,7,8,1,7,13,2,0,31,21,0.0,0.0,0.0,7,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,80,1,1,2,0,0,33,0,15,0,15,2,0,0,0,46,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\export\DataExporter.java,org.primefaces.component.export.DataExporter$Builder,innerclass,4,4,0,4,17,1,0,0,78,0.8235293,0.21323529,0.88235295,17,0,16,0,0,1,17,0,0,0,14,0,0,14,0,0,0,0,0,95,16,0,0,0,0,15,0,29,1,15,0,0,0,0,29,9,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\row\renderer\HelperRowRenderer.java,org.primefaces.component.row.renderer.HelperRowRenderer,interface,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\core\ajax\CoreAjax001Test.java,org.primefaces.integrationtests.core.ajax.CoreAjax001Test$Page,innerclass,5,5,0,5,1,2,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,9,1,0,0,0,0,5,0,0,0,4,0,0,0,0,18,9,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\filedownload\FileDownloadTagHandler.java,org.primefaces.component.filedownload.FileDownloadTagHandler,class,8,8,0,8,5,2,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,27,1,0,2,0,0,3,0,9,0,7,1,0,0,0,32,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\inputmask\AbstractInputMaskTest.java,org.primefaces.integrationtests.inputmask.AbstractInputMaskTest,class,1,6,5,1,0,2,5,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,21,1025,0
