file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowStepTests.java,org.springframework.batch.core.job.flow.FlowStepTests$StubStep,innerclass,4,4,0,4,4,2,0,3,1,0.33333334,NaN,NaN,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,21,0,0,0,0,0,0,0,5,0,3,1,0,0,0,18,2,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\data\builder\RepositoryItemReaderBuilderTests.java,org.springframework.batch.item.data.builder.RepositoryItemReaderBuilderTests,class,13,14,1,13,12,1,0,28,0,0.5729166,0.9818182,1.0,12,0,0,1,0,11,11,0,0,0,8,4,0,8,0,0,4,0,0,97,0,0,0,0,0,35,19,34,0,34,0,0,1,0,93,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\support\H2PagingQueryProviderIntegrationTests.java,org.springframework.batch.item.database.support.H2PagingQueryProviderIntegrationTests,class,14,14,0,14,1,1,0,13,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,15,3,9,0,10,1,0,0,1,56,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\callback\NestedRepeatCallbackTests.java,org.springframework.batch.repeat.callback.NestedRepeatCallbackTests,class,5,5,0,5,1,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,2,3,0,3,0,1,0,0,16,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\SimpleFlowTests.java,org.springframework.batch.core.job.flow.support.SimpleFlowTests$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\SimpleFlowTests.java,org.springframework.batch.core.job.flow.support.SimpleFlowTests$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowJobTests.java,org.springframework.batch.core.job.flow.FlowJobTests$Anonymous6,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\JobRestartExceptionTests.java,org.springframework.batch.core.repository.JobRestartExceptionTests,class,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\ChunkOrientedTaskletTests.java,org.springframework.batch.core.step.item.ChunkOrientedTaskletTests,class,11,11,0,11,3,1,0,8,0,0.0,1.0,1.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,68,0,0,0,0,0,7,7,9,0,9,0,6,0,1,32,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\observability\BatchStepObservation.java,org.springframework.batch.core.observability.BatchStepObservation$StepLowCardinalityTags,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,27,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowJobTests.java,org.springframework.batch.core.job.flow.FlowJobTests$Anonymous7,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\step\DelegateStep.java,org.springframework.batch.integration.step.DelegateStep,class,3,3,0,3,4,2,0,3,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,13,0,0,1,0,0,2,0,1,0,1,0,0,0,0,44,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\FlowJobTests.java,org.springframework.batch.core.job.flow.FlowJobTests$Anonymous8,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\DecisionJobParserTests.java,org.springframework.batch.core.configuration.xml.DecisionJobParserTests$TestDecider,innerclass,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\JdbcParameterUtils.java,org.springframework.batch.item.database.JdbcParameterUtils,class,1,5,4,1,26,1,0,9,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,57,3,2,17,0,1,0,6,13,3,8,6,0,0,0,115,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\support\MethodInvoker.java,org.springframework.batch.support.MethodInvoker,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\builder\ClassifierCompositeItemProcessorBuilderTests.java,org.springframework.batch.item.support.builder.ClassifierCompositeItemProcessorBuilderTests,class,5,5,0,5,2,1,0,7,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10,0,5,1,7,0,0,0,3,24,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\order\internal\mapper\CustomerFieldSetMapper.java,org.springframework.batch.sample.domain.order.internal.mapper.CustomerFieldSetMapper,class,3,3,0,3,3,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,9,9,9,0,0,0,9,0,0,27,1,0,0,0,0,9,0,10,0,10,1,0,0,0,28,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\support\GenericApplicationContextFactoryTests.java,org.springframework.batch.core.configuration.support.GenericApplicationContextFactoryTests$ChildBean,innerclass,4,4,0,4,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,9,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\DefaultStateTransitionComparatorTests.java,org.springframework.batch.core.job.flow.support.DefaultStateTransitionComparatorTests,class,5,5,0,5,6,1,0,3,0,0.0,1.0,1.0,6,0,0,0,0,6,6,0,0,0,2,0,0,2,0,0,2,0,0,38,0,0,0,0,0,23,11,13,0,13,0,0,0,0,25,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\ExtendedAbstractJobTests.java,org.springframework.batch.core.job.ExtendedAbstractJobTests$Anonymous1,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\annotation\StepScopeConfigurationTests.java,org.springframework.batch.core.configuration.annotation.StepScopeConfigurationTests$SimpleHolder,innerclass,1,1,0,1,3,1,0,0,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,1,0,2,0,1,0,0,0,0,6,9,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\TestReader.java,org.springframework.batch.core.configuration.xml.TestReader,class,4,9,5,4,8,2,0,4,9,0.6666666,0.14285715,0.14285715,6,0,6,0,0,0,7,0,0,0,2,0,0,1,0,1,0,0,1,33,3,0,0,0,0,2,2,8,0,4,2,0,0,0,24,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\amqp\builder\AmqpItemReaderBuilderTests.java,org.springframework.batch.item.amqp.builder.AmqpItemReaderBuilderTests,class,8,8,0,8,4,1,0,12,0,0.25,0.5,0.5,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,0,23,0,0,0,0,0,5,0,5,0,6,0,0,0,1,24,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\StandaloneStepParser.java,org.springframework.batch.core.configuration.xml.StandaloneStepParser,class,4,5,1,4,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\stax\DefaultFragmentEventReaderTests.java,org.springframework.batch.item.xml.stax.DefaultFragmentEventReaderTests,class,8,9,1,8,10,1,0,26,0,0.33333334,1.0,1.0,6,0,0,2,0,4,4,0,0,0,2,0,0,2,0,0,0,0,6,62,0,2,0,0,0,7,0,11,0,9,1,0,0,0,93,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\internal\CustomerCreditRowMapper.java,org.springframework.batch.sample.domain.trade.internal.CustomerCreditRowMapper,class,2,3,1,2,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,3,3,0,0,0,3,0,0,12,1,0,0,0,0,3,0,4,0,4,0,0,0,0,26,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\converter\StringToLocalTimeConverterTests.java,org.springframework.batch.core.converter.StringToLocalTimeConverterTests,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,0,1,0,3,0,3,0,0,0,0,14,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\DefaultBufferedReaderFactory.java,org.springframework.batch.item.file.DefaultBufferedReaderFactory,class,2,4,2,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\JobFlowExecutorSupport.java,org.springframework.batch.core.job.flow.support.JobFlowExecutorSupport,class,7,10,3,7,8,1,0,1,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\HibernatePagingItemReaderIntegrationTests.java,org.springframework.batch.item.database.HibernatePagingItemReaderIntegrationTests,class,8,9,1,8,4,3,0,13,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,2,1,3,0,3,0,0,0,0,37,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\configuration\xml\AbstractFlowParser.java,org.springframework.batch.core.configuration.xml.AbstractFlowParser,class,16,23,7,16,52,2,2,49,60,0.8704454,0.08888889,0.08888889,13,8,3,3,7,0,10,0,0,0,19,18,0,4,15,0,17,0,13,218,13,7,6,0,2,31,3,69,5,60,4,0,0,0,208,1025,4
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\support\ReferenceJobFactoryTests.java,org.springframework.batch.core.configuration.support.ReferenceJobFactoryTests,class,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,13,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\poller\DirectPollerTests.java,org.springframework.batch.poller.DirectPollerTests,class,4,5,1,4,4,1,0,9,6,1.0,0.0,0.0,4,0,0,1,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,65,0,0,0,0,0,3,9,10,0,10,0,4,0,1,35,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\StepListenerFailedException.java,org.springframework.batch.core.listener.StepListenerFailedException,class,0,2,2,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\ItemListenerErrorTests.java,org.springframework.batch.core.listener.ItemListenerErrorTests$FailingItemWriter,innerclass,2,2,0,2,4,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,16,0,1,0,0,0,1,0,2,0,1,2,0,0,0,16,9,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\builder\ClassifierCompositeItemWriterBuilderTests.java,org.springframework.batch.item.support.builder.ClassifierCompositeItemWriterBuilderTests,class,6,6,0,6,2,1,0,9,1,0.5,0.0,0.0,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,2,0,0,29,0,0,0,0,0,13,0,7,0,7,0,2,0,1,30,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\SimpleBinaryBufferedReaderFactoryTests.java,org.springframework.batch.item.file.SimpleBinaryBufferedReaderFactoryTests,class,3,3,0,3,6,1,0,8,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,35,1,12,0,12,0,0,0,0,29,0,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\loop\LimitDecider.java,org.springframework.batch.sample.loop.LimitDecider,class,5,5,0,5,3,1,0,0,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,15,2,0,0,0,0,2,2,3,0,2,1,0,0,0,27,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\validator\ValidationException.java,org.springframework.batch.item.validator.ValidationException,class,1,4,3,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\WriterNotOpenException.java,org.springframework.batch.item.WriterNotOpenException,class,1,3,2,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\skip\SkippableExceptionDuringReadSample.java,org.springframework.batch.sample.skip.SkippableExceptionDuringReadSample,class,17,19,2,17,7,1,0,15,13,0.6666667,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,42,6,1,0,0,0,5,8,1,3,3,2,1,0,2,27,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\JdbcBatchItemWriterClassicTests.java,org.springframework.batch.item.database.JdbcBatchItemWriterClassicTests$Anonymous2,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\JdbcBatchItemWriterClassicTests.java,org.springframework.batch.item.database.JdbcBatchItemWriterClassicTests$Anonymous3,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\JdbcBatchItemWriterClassicTests.java,org.springframework.batch.item.database.JdbcBatchItemWriterClassicTests$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\common\AbstractExceptionTests.java,org.springframework.batch.common.AbstractExceptionTests,class,2,3,1,2,4,1,0,5,6,0.0,0.0,0.0,4,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,2,2,0,2,0,0,0,0,14,1025,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\HibernateCursorItemReaderCommonTests.java,org.springframework.batch.item.database.HibernateCursorItemReaderCommonTests,class,10,11,1,10,3,4,0,14,3,0.0,0.0,0.0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,3,1,5,0,5,0,0,0,0,37,1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\database\JdbcBatchItemWriterClassicTests.java,org.springframework.batch.item.database.JdbcBatchItemWriterClassicTests$Anonymous1,anonymous,3,3,0,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,1,0,0,0,0,1,0,0,0,13,-1,0
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\resource\FooRowMapper.java,org.springframework.batch.core.resource.FooRowMapper,class,2,3,1,2,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,3,1,0,1,0,0,0,0,13,1,0
